link_name,link_url,episode_name,episode_link,,,,,,,,
הדף של רות בפייסבוק,https://www.facebook.com/ruth.elbaz1,פרק #145 – גבריות ישנה בעולם חדש עם ליאור נאמן ורות אלבז,https://geekonomy.net/2017/10/17/geekonomy145/,,,,,,,,
הכתבה של רם גלבוע על מחלת הנפש שממנה סבל,https://www.ynet.co.il/articles/0,7340,L-3118167,00.html,פרק #145 – גבריות ישנה בעולם חדש עם ליאור נאמן ורות אלבז,https://geekonomy.net/2017/10/17/geekonomy145/,,,,,
הכתבה של איתי אנגל על רואנדה,http://www.ynet.co.il/articles/0,7340,L-3809920,00.html,פרק #145 – גבריות ישנה בעולם חדש עם ליאור נאמן ורות אלבז,https://geekonomy.net/2017/10/17/geekonomy145/,,,,,
בלייזר,http://www.blazermagazine.co.il/,פרק #145 – גבריות ישנה בעולם חדש עם ליאור נאמן ורות אלבז,https://geekonomy.net/2017/10/17/geekonomy145/,,,,,,,,
Hunt For The Wilderpeople,http://www.imdb.com/title/tt4698684/,פרק #145 – גבריות ישנה בעולם חדש עם ליאור נאמן ורות אלבז,https://geekonomy.net/2017/10/17/geekonomy145/,,,,,,,,
מתי המקלל,https://www.youtube.com/watch?v=Jf0_be3j3wk,פרק #145 – גבריות ישנה בעולם חדש עם ליאור נאמן ורות אלבז,https://geekonomy.net/2017/10/17/geekonomy145/,,,,,,,,
קצה האגם,http://www.imdb.com/title/tt2103085/,פרק #145 – גבריות ישנה בעולם חדש עם ליאור נאמן ורות אלבז,https://geekonomy.net/2017/10/17/geekonomy145/,,,,,,,,
BDS Analytics,http://www.bdsanalytics.com/,פרק #146 – מעשנים מריחואנה עם תמר מריץ ואיתי גולדה שלא נוגע,https://geekonomy.net/2017/10/19/geekonomy146/,,,,,,,,
חברת BDS Analytics,http://www.bdsanalytics.com/,פרק #146 – מעשנים מריחואנה עם תמר מריץ ואיתי גולדה שלא נוגע,https://geekonomy.net/2017/10/19/geekonomy146/,,,,,,,,
מותג המריחואנה של סנופ דוג,http://www.leafsbysnoop.com/,פרק #146 – מעשנים מריחואנה עם תמר מריץ ואיתי גולדה שלא נוגע,https://geekonomy.net/2017/10/19/geekonomy146/,,,,,,,,
Kiva Confections,http://kivaconfections.com/,פרק #146 – מעשנים מריחואנה עם תמר מריץ ואיתי גולדה שלא נוגע,https://geekonomy.net/2017/10/19/geekonomy146/,,,,,,,,
Willie's Reserve,https://williesreserve.com/,פרק #146 – מעשנים מריחואנה עם תמר מריץ ואיתי גולדה שלא נוגע,https://geekonomy.net/2017/10/19/geekonomy146/,,,,,,,,
הבלוג של ניר להב – חופשי ומאושר,http://www.tapuz.co.il/blogs/userblog/freenl,פרק #147 – ניר להב חוקר את התודעה האנושית,https://geekonomy.net/2017/10/26/geekonomy147/,,,,,,,,
ערוץ היוטיוב של ניר להב,https://www.youtube.com/channel/UCkaB9NFh-44lQg4jrqekH9Q,פרק #147 – ניר להב חוקר את התודעה האנושית,https://geekonomy.net/2017/10/26/geekonomy147/,,,,,,,,
קבוצת ״רוחניות חילונית״,http://secular-spirituality.org/,פרק #147 – ניר להב חוקר את התודעה האנושית,https://geekonomy.net/2017/10/26/geekonomy147/,,,,,,,,
הסרט ״המפגש״,http://www.imdb.com/title/tt2543164/,פרק #147 – ניר להב חוקר את התודעה האנושית,https://geekonomy.net/2017/10/26/geekonomy147/,,,,,,,,
Interstellar,http://www.imdb.com/title/tt0816692/,פרק #147 – ניר להב חוקר את התודעה האנושית,https://geekonomy.net/2017/10/26/geekonomy147/,,,,,,,,
Contact,http://www.imdb.com/title/tt0118884/,פרק #147 – ניר להב חוקר את התודעה האנושית,https://geekonomy.net/2017/10/26/geekonomy147/,,,,,,,,
The Matrix,http://www.imdb.com/title/tt0133093/,פרק #147 – ניר להב חוקר את התודעה האנושית,https://geekonomy.net/2017/10/26/geekonomy147/,,,,,,,,
ערוץ היוטיוב ״קסם המדע״,https://www.youtube.com/channel/UCWHr8gMOlfcL-795XEa-L2w,פרק #147 – ניר להב חוקר את התודעה האנושית,https://geekonomy.net/2017/10/26/geekonomy147/,,,,,,,,
גרייניק ואלתרמן בפייסבוק,https://www.facebook.com/YeladimSorgim2/?ref=br_rs,פרק #148 – גיקונומי פיצ׳רינג עידן אלתרמן,https://geekonomy.net/2017/10/30/geekonomy148/,,,,,,,,
לה לה לנד,http://www.imdb.com/title/tt3783958/,פרק #148 – גיקונומי פיצ׳רינג עידן אלתרמן,https://geekonomy.net/2017/10/30/geekonomy148/,,,,,,,,
אני והחבר'ה,http://www.imdb.com/title/tt0092005/,פרק #148 – גיקונומי פיצ׳רינג עידן אלתרמן,https://geekonomy.net/2017/10/30/geekonomy148/,,,,,,,,
הנסיכה הקסומה,http://www.imdb.com/title/tt0093779/,פרק #148 – גיקונומי פיצ׳רינג עידן אלתרמן,https://geekonomy.net/2017/10/30/geekonomy148/,,,,,,,,
מפגשים מהסוג השלישי,http://www.imdb.com/title/tt0075860/,פרק #148 – גיקונומי פיצ׳רינג עידן אלתרמן,https://geekonomy.net/2017/10/30/geekonomy148/,,,,,,,,
חומות של תקווה,http://www.imdb.com/title/tt0111161/,פרק #148 – גיקונומי פיצ׳רינג עידן אלתרמן,https://geekonomy.net/2017/10/30/geekonomy148/,,,,,,,,
מלתעות,http://www.imdb.com/title/tt0073195/,פרק #148 – גיקונומי פיצ׳רינג עידן אלתרמן,https://geekonomy.net/2017/10/30/geekonomy148/,,,,,,,,
E.T,http://www.imdb.com/title/tt0083866/,פרק #148 – גיקונומי פיצ׳רינג עידן אלתרמן,https://geekonomy.net/2017/10/30/geekonomy148/,,,,,,,,
Hairspray,http://www.imdb.com/title/tt0427327/,פרק #148 – גיקונומי פיצ׳רינג עידן אלתרמן,https://geekonomy.net/2017/10/30/geekonomy148/,,,,,,,,
גריז,http://www.imdb.com/title/tt0077631/,פרק #148 – גיקונומי פיצ׳רינג עידן אלתרמן,https://geekonomy.net/2017/10/30/geekonomy148/,,,,,,,,
Singing In The Rain,http://www.imdb.com/title/tt0045152/,פרק #148 – גיקונומי פיצ׳רינג עידן אלתרמן,https://geekonomy.net/2017/10/30/geekonomy148/,,,,,,,,
קברט,https://he.wikipedia.org/wiki/%D7%A7%D7%91%D7%A8%D7%98_(%D7%A1%D7%A8%D7%98),פרק #148 – גיקונומי פיצ׳רינג עידן אלתרמן,https://geekonomy.net/2017/10/30/geekonomy148/,,,,,,,,
סיפור הפרברים,https://he.wikipedia.org/wiki/%D7%A1%D7%99%D7%A4%D7%95%D7%A8_%D7%94%D7%A4%D7%A8%D7%91%D7%A8%D7%99%D7%9D_(%D7%A1%D7%A8%D7%98),פרק #148 – גיקונומי פיצ׳רינג עידן אלתרמן,https://geekonomy.net/2017/10/30/geekonomy148/,,,,,,,,
מטריות שרבורג,http://www.imdb.com/title/tt0058450/,פרק #148 – גיקונומי פיצ׳רינג עידן אלתרמן,https://geekonomy.net/2017/10/30/geekonomy148/,,,,,,,,
וויפלאש,https://he.wikipedia.org/wiki/%D7%95%D7%99%D7%A4%D7%9C%D7%90%D7%A9_(%D7%A1%D7%A8%D7%98),פרק #148 – גיקונומי פיצ׳רינג עידן אלתרמן,https://geekonomy.net/2017/10/30/geekonomy148/,,,,,,,,
שיקגו,http://www.imdb.com/title/tt0299658/,פרק #148 – גיקונומי פיצ׳רינג עידן אלתרמן,https://geekonomy.net/2017/10/30/geekonomy148/,,,,,,,,
הייל קיסר,http://www.imdb.com/title/tt0475290/,פרק #148 – גיקונומי פיצ׳רינג עידן אלתרמן,https://geekonomy.net/2017/10/30/geekonomy148/,,,,,,,,
בוק אוף מורמון,https://he.wikipedia.org/wiki/%D7%A1%D7%A4%D7%A8_%D7%94%D7%9E%D7%95%D7%A8%D7%9E%D7%95%D7%A0%D7%99%D7%9D_(%D7%9E%D7%97%D7%96%D7%9E%D7%A8),פרק #148 – גיקונומי פיצ׳רינג עידן אלתרמן,https://geekonomy.net/2017/10/30/geekonomy148/,,,,,,,,
הגיבן מנוטרדאם,http://www.imdb.com/title/tt0116583/,פרק #148 – גיקונומי פיצ׳רינג עידן אלתרמן,https://geekonomy.net/2017/10/30/geekonomy148/,,,,,,,,
מרי פופינס,http://www.imdb.com/title/tt0058331/,פרק #148 – גיקונומי פיצ׳רינג עידן אלתרמן,https://geekonomy.net/2017/10/30/geekonomy148/,,,,,,,,
אבוללה,http://www.imdb.com/title/tt4937208/,פרק #148 – גיקונומי פיצ׳רינג עידן אלתרמן,https://geekonomy.net/2017/10/30/geekonomy148/,,,,,,,,
Stranger Things,http://www.imdb.com/title/tt4574334/,פרק #148 – גיקונומי פיצ׳רינג עידן אלתרמן,https://geekonomy.net/2017/10/30/geekonomy148/,,,,,,,,
Big Mouth,http://www.imdb.com/title/tt6524350/,פרק #148 – גיקונומי פיצ׳רינג עידן אלתרמן,https://geekonomy.net/2017/10/30/geekonomy148/,,,,,,,,
Synecdoche New York,http://www.imdb.com/title/tt0383028/,פרק #148 – גיקונומי פיצ׳רינג עידן אלתרמן,https://geekonomy.net/2017/10/30/geekonomy148/,,,,,,,,
סופרבאד,http://www.imdb.com/title/tt0829482/,פרק #148 – גיקונומי פיצ׳רינג עידן אלתרמן,https://geekonomy.net/2017/10/30/geekonomy148/,,,,,,,,
 \,https://www.e-vrit.co.il/%D7%91%D7%A8%D7%9C%D7%99%D7%9F__%D7%A1%D7%95%D7%A3-details.aspx,פרק #149 – נעם תיבון כבר לא אלוף,https://geekonomy.net/2017/11/02/geekonomy149/,,,,,,,,
ברלין סוף,https://www.e-vrit.co.il/%D7%91%D7%A8%D7%9C%D7%99%D7%9F__%D7%A1%D7%95%D7%A3-details.aspx,פרק #149 – נעם תיבון כבר לא אלוף,https://geekonomy.net/2017/11/02/geekonomy149/,,,,,,,,
הפודקאסט עליו דסקל דיבר,https://soundcloud.com/hollywoodbabbleon,פרק #149 – נעם תיבון כבר לא אלוף,https://geekonomy.net/2017/11/02/geekonomy149/,,,,,,,,
עושים טכנולוגיה,https://www.ranlevi.com/2017/10/18/osim_tech_ep1/,פרק #149 – נעם תיבון כבר לא אלוף,https://geekonomy.net/2017/11/02/geekonomy149/,,,,,,,,
 \,,,,,,,,,,,
,https://www.e-vrit.co.il/%D7%91%D7%A8%D7%9C%D7%99%D7%9F__%D7%A1%D7%95%D7%A3-details.aspx,פרק #150 – התשוקה של רחל גוטסמן ליוון העתיקה,https://geekonomy.net/2017/11/07/geekonomy150/,,,,,,,,
על התשוקה,http://www.ybook.co.il/book/6951/%D7%A2%D7%9C-%D7%94%D7%AA%D7%A9%D7%95%D7%A7%D7%94,פרק #150 – התשוקה של רחל גוטסמן ליוון העתיקה,https://geekonomy.net/2017/11/07/geekonomy150/,,,,,,,,
Welcome to Night Vale,http://www.welcometonightvale.com/,פרק #150 – התשוקה של רחל גוטסמן ליוון העתיקה,https://geekonomy.net/2017/11/07/geekonomy150/,,,,,,,,
Steal The Stars,https://tor-labs.com/steal-the-stars/,פרק #150 – התשוקה של רחל גוטסמן ליוון העתיקה,https://geekonomy.net/2017/11/07/geekonomy150/,,,,,,,,
אלבר קאמי,https://he.wikipedia.org/wiki/%D7%90%D7%9C%D7%91%D7%A8_%D7%A7%D7%90%D7%9E%D7%99,פרק #150 – התשוקה של רחל גוטסמן ליוון העתיקה,https://geekonomy.net/2017/11/07/geekonomy150/,,,,,,,,
ברברה טוכמן,https://he.wikipedia.org/wiki/%D7%91%D7%A8%D7%91%D7%A8%D7%94_%D7%98%D7%95%D7%9B%D7%9E%D7%9F,פרק #150 – התשוקה של רחל גוטסמן ליוון העתיקה,https://geekonomy.net/2017/11/07/geekonomy150/,,,,,,,,
 \,https://www.e-vrit.co.il/%D7%91%D7%A8%D7%9C%D7%99%D7%9F__%D7%A1%D7%95%D7%A3-details.aspx,פרק #151 – נדב איל רואה עולם,https://geekonomy.net/2017/11/14/geekonomy151/,,,,,,,,
נדב אייל בטוויטר,https://twitter.com/NadavEyalDesk,פרק #151 – נדב איל רואה עולם,https://geekonomy.net/2017/11/14/geekonomy151/,,,,,,,,
הפרק על הגולף אצל מלקלום גלדוול,http://revisionisthistory.com/episodes/11-a-good-walk-spoiled,פרק #151 – נדב איל רואה עולם,https://geekonomy.net/2017/11/14/geekonomy151/,,,,,,,,
אמריקן פסיכו,http://www.imdb.com/title/tt0144084/,פרק #151 – נדב איל רואה עולם,https://geekonomy.net/2017/11/14/geekonomy151/,,,,,,,,
אדמונד ברק,https://he.wikipedia.org/wiki/%D7%90%D7%93%D7%9E%D7%95%D7%A0%D7%93_%D7%91%D7%A8%D7%A7,פרק #151 – נדב איל רואה עולם,https://geekonomy.net/2017/11/14/geekonomy151/,,,,,,,,
The Sound of silence,https://www.youtube.com/watch?v=H3By4DZyTNM,פרק #151 – נדב איל רואה עולם,https://geekonomy.net/2017/11/14/geekonomy151/,,,,,,,,
טראמפלאנד,https://www.youtube.com/watch?v=Mjseg0VE9u4,פרק #151 – נדב איל רואה עולם,https://geekonomy.net/2017/11/14/geekonomy151/,,,,,,,,
אמיר קוסטריצה,https://he.wikipedia.org/wiki/%D7%90%D7%9E%D7%99%D7%A8_%D7%A7%D7%95%D7%A1%D7%98%D7%95%D7%A8%D7%99%D7%A6%D7%94,פרק #151 – נדב איל רואה עולם,https://geekonomy.net/2017/11/14/geekonomy151/,,,,,,,,
הסרט על וויטנאם,http://www.pbs.org/kenburns/the-vietnam-war/watch/,פרק #151 – נדב איל רואה עולם,https://geekonomy.net/2017/11/14/geekonomy151/,,,,,,,,
The Sleepwalkers,https://www.goodreads.com/book/show/18669169-the-sleepwalkers,פרק #151 – נדב איל רואה עולם,https://geekonomy.net/2017/11/14/geekonomy151/,,,,,,,,
רוברט ספולסקי,https://he.wikipedia.org/wiki/%D7%A8%D7%95%D7%91%D7%A8%D7%98_%D7%A1%D7%A4%D7%95%D7%9C%D7%A1%D7%A7%D7%99,פרק #151 – נדב איל רואה עולם,https://geekonomy.net/2017/11/14/geekonomy151/,,,,,,,,
